DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
0,10,VIX30D,42,YZ,5,1.94,0.12,0.01,0.01,16.51***,0.0,0.0,1007
0,10,VIX30D,42,YZ,10,1.95,0.12,0.01,0.01,16.62***,0.0,0.0,1021
0,10,VIX30D,42,YZ,21,1.93,0.11,0.01,0.01,17.77***,0.0,0.0,1031
0,10,VIX30D,42,YZ,63,1.97,0.13,0.01,0.01,14.98***,0.0,0.0,1013
0,10,VIX30D,63,GK,3,2.18,0.13,0.01,0.01,17.33***,0.0,0.0,1059
0,10,VIX30D,63,GK,5,2.17,0.12,0.01,0.01,17.41***,0.0,0.0,1057
0,10,VIX30D,63,GK,10,2.19,0.12,0.01,0.01,17.53***,0.0,0.0,1062
0,10,VIX30D,63,GK,21,2.21,0.13,0.01,0.01,16.53***,0.0,0.0,1059
0,10,VIX30D,63,GK,63,2.16,0.15,0.01,0.01,14.33***,0.0,0.0,1057
0,10,VIX30D,63,HV,3,2.17,0.16,0.01,0.01,13.77***,0.0,0.0,1033
0,10,VIX30D,63,HV,5,2.04,0.12,0.01,0.01,17.48***,0.0,0.0,1025
0,10,VIX30D,63,HV,10,1.96,0.12,0.01,0.01,16.38***,0.0,0.0,1031
0,10,VIX30D,63,HV,21,1.9,0.11,0.01,0.01,17.26***,0.0,0.0,1042
0,10,VIX30D,63,HV,63,1.85,0.11,0.01,0.01,16.96***,0.0,0.0,1030
0,10,VIX30D,63,YZ,3,1.93,0.12,0.01,0.01,15.88***,0.0,0.0,993
0,10,VIX30D,63,YZ,5,1.98,0.12,0.01,0.01,16.4***,0.0,0.0,1019
0,10,VIX30D,63,YZ,10,1.98,0.12,0.01,0.01,16.92***,0.0,0.0,1035
0,10,VIX30D,63,YZ,21,1.98,0.11,0.01,0.01,17.24***,0.0,0.0,1048
0,10,VIX30D,63,YZ,63,1.99,0.12,0.01,0.01,16.68***,0.0,0.0,1033
0,10,VIX30D,84,GK,3,2.17,0.12,0.01,0.01,17.92***,0.0,0.0,1065
0,10,VIX30D,84,GK,5,2.17,0.12,0.01,0.01,18.11***,0.0,0.0,1065
0,10,VIX30D,84,GK,10,2.18,0.12,0.01,0.01,17.95***,0.0,0.0,1068
0,10,VIX30D,84,GK,21,2.2,0.13,0.01,0.01,17.26***,0.0,0.0,1067
0,10,VIX30D,84,GK,63,2.16,0.13,0.01,0.01,16.03***,0.0,0.0,1066
0,10,VIX30D,84,HV,3,2.15,0.14,0.01,0.01,15.09***,0.0,0.0,1038
0,10,VIX30D,84,HV,5,2.04,0.12,0.01,0.01,17.76***,0.0,0.0,1028
0,10,VIX30D,84,HV,10,2.0,0.12,0.01,0.01,16.85***,0.0,0.0,1037
0,10,VIX30D,84,HV,21,1.95,0.12,0.01,0.01,16.74***,0.0,0.0,1050
0,10,VIX30D,84,HV,63,1.85,0.1,0.01,0.01,17.68***,0.0,0.0,1035
0,10,VIX30D,84,YZ,3,1.94,0.12,0.01,0.01,16.25***,0.0,0.0,996
0,10,VIX30D,84,YZ,5,1.99,0.11,0.01,0.01,17.99***,0.0,0.0,1029
0,10,VIX30D,84,YZ,10,2.01,0.12,0.01,0.01,17.34***,0.0,0.0,1043
0,10,VIX30D,84,YZ,21,1.99,0.11,0.01,0.01,18.35***,0.0,0.0,1057
0,10,VIX30D,84,YZ,63,1.95,0.11,0.01,0.01,18.11***,0.0,0.0,1040
0,10,VIX30D,126,GK,3,2.16,0.12,0.01,0.01,18.56***,0.0,0.0,1065
0,10,VIX30D,126,GK,5,2.15,0.12,0.01,0.01,18.61***,0.0,0.0,1064
0,10,VIX30D,126,GK,10,2.15,0.11,0.01,0.01,19.16***,0.0,0.0,1067
0,10,VIX30D,126,GK,21,2.17,0.12,0.01,0.01,18.27***,0.0,0.0,1065
0,10,VIX30D,126,GK,63,2.16,0.12,0.01,0.01,17.57***,0.0,0.0,1065
0,10,VIX30D,126,HV,3,2.12,0.13,0.01,0.01,16.81***,0.0,0.0,1036
0,10,VIX30D,126,HV,5,2.06,0.11,0.01,0.01,17.91***,0.0,0.0,1029
0,10,VIX30D,126,HV,10,2.0,0.11,0.01,0.01,17.78***,0.0,0.0,1034
0,10,VIX30D,126,HV,21,1.98,0.11,0.01,0.01,17.42***,0.0,0.0,1048
0,10,VIX30D,126,HV,63,1.9,0.11,0.01,0.01,17.75***,0.0,0.0,1032
0,10,VIX30D,126,YZ,3,1.94,0.12,0.01,0.01,16.65***,0.0,0.0,998
0,10,VIX30D,126,YZ,5,2.01,0.12,0.01,0.01,17.26***,0.0,0.0,1028
0,10,VIX30D,126,YZ,10,2.0,0.11,0.01,0.01,18.43***,0.0,0.0,1038
0,10,VIX30D,126,YZ,21,2.01,0.11,0.01,0.01,18.03***,0.0,0.0,1053
0,10,VIX30D,126,YZ,63,2.02,0.11,0.01,0.01,18.05***,0.0,0.0,1041
0,10,VIX30D,252,GK,3,2.01,0.11,0.01,0.01,18.57***,0.0,0.0,1073
0,10,VIX30D,252,GK,5,2.02,0.11,0.01,0.01,17.87***,0.0,0.0,1073
0,10,VIX30D,252,GK,10,2.01,0.11,0.01,0.01,17.99***,0.0,0.0,1072
0,10,VIX30D,252,GK,21,2.03,0.11,0.01,0.01,17.83***,0.0,0.0,1077
0,10,VIX30D,252,GK,63,2.02,0.11,0.01,0.01,17.58***,0.0,0.0,1077
0,10,VIX30D,252,HV,3,1.98,0.12,0.01,0.01,17.12***,0.0,0.0,1052
0,10,VIX30D,252,HV,5,1.93,0.11,0.01,0.01,18.07***,0.0,0.0,1043
0,10,VIX30D,252,HV,10,1.91,0.11,0.01,0.01,16.91***,0.0,0.0,1046
0,10,VIX30D,252,HV,21,1.9,0.11,0.01,0.01,16.61***,0.0,0.0,1057
0,10,VIX30D,252,HV,63,1.87,0.11,0.01,0.01,16.35***,0.0,0.0,1047
0,10,VIX30D,252,YZ,3,1.84,0.11,0.01,0.01,17.41***,0.0,0.0,1009
0,10,VIX30D,252,YZ,5,1.9,0.11,0.01,0.01,17.0***,0.0,0.0,1038
0,10,VIX30D,252,YZ,10,1.9,0.1,0.01,0.01,18.61***,0.0,0.0,1051
0,10,VIX30D,252,YZ,21,1.93,0.11,0.01,0.01,17.1***,0.0,0.0,1065
0,10,VIX30D,252,YZ,63,1.91,0.11,0.01,0.01,17.11***,0.0,0.0,1052
0,10,VIX9D,21,GK,3,2.13,0.17,0.0,0.02,12.78***,0.0,0.0,1020
0,10,VIX9D,21,GK,5,2.15,0.16,0.0,0.02,13.08***,0.0,0.0,1023
0,10,VIX9D,21,GK,10,2.12,0.16,0.0,0.02,12.88***,0.0,0.0,1023
0,10,VIX9D,21,GK,21,2.16,0.2,0.0,0.02,10.89***,0.0,0.0,1019
0,10,VIX9D,21,GK,63,2.36,0.38,0.0,0.02,6.2***,0.0,0.0,1017
0,10,VIX9D,21,HV,3,2.15,0.31,0.0,0.02,6.84***,0.0,0.0,1000
0,10,VIX9D,21,HV,5,1.91,0.11,0.0,0.02,16.63***,0.0,0.0,991
0,10,VIX9D,21,HV,10,1.83,0.12,0.0,0.02,14.81***,0.0,0.0,993
0,10,VIX9D,21,HV,21,1.75,0.13,0.0,0.02,13.5***,0.0,0.0,1006
0,10,VIX9D,21,HV,63,1.86,0.18,0.0,0.02,10.17***,0.0,0.0,991
0,10,VIX9D,21,YZ,3,1.77,0.11,0.0,0.02,15.61***,0.0,0.0,960
0,10,VIX9D,21,YZ,5,1.83,0.12,0.0,0.02,15.86***,0.0,0.0,991
0,10,VIX9D,21,YZ,10,1.85,0.13,0.0,0.02,14.27***,0.0,0.0,1000
0,10,VIX9D,21,YZ,21,1.85,0.14,0.0,0.02,12.99***,0.0,0.0,1012
0,10,VIX9D,21,YZ,63,2.03,0.23,0.0,0.02,8.72***,0.0,0.0,994
0,10,VIX9D,42,GK,3,2.13,0.13,0.01,0.01,16.64***,0.0,0.0,1048
0,10,VIX9D,42,GK,5,2.13,0.13,0.01,0.01,16.79***,0.0,0.0,1047
0,10,VIX9D,42,GK,10,2.12,0.12,0.01,0.01,17.1***,0.0,0.0,1050
0,10,VIX9D,42,GK,21,2.14,0.13,0.01,0.01,16.15***,0.0,0.0,1047
0,10,VIX9D,42,GK,63,2.17,0.21,0.01,0.01,10.49***,0.0,0.0,1045
0,10,VIX9D,42,HV,3,2.1,0.18,0.01,0.01,11.55***,0.0,0.0,1024
0,10,VIX9D,42,HV,5,1.95,0.11,0.01,0.01,17.98***,0.0,0.0,1014
0,10,VIX9D,42,HV,10,1.9,0.11,0.01,0.01,17.03***,0.0,0.0,1021
0,10,VIX9D,42,HV,21,1.8,0.11,0.01,0.01,16.65***,0.0,0.0,1033
0,10,VIX9D,42,HV,63,1.79,0.12,0.01,0.01,15.43***,0.0,0.0,1017
0,10,VIX9D,42,YZ,3,1.83,0.11,0.01,0.01,16.72***,0.0,0.0,983
0,10,VIX9D,42,YZ,5,1.88,0.11,0.01,0.01,17.35***,0.0,0.0,1013
0,10,VIX9D,42,YZ,10,1.9,0.11,0.01,0.01,16.94***,0.0,0.0,1028
0,10,VIX9D,42,YZ,21,1.87,0.1,0.01,0.01,18.03***,0.0,0.0,1039
0,10,VIX9D,42,YZ,63,1.94,0.14,0.01,0.01,14.21***,0.0,0.0,1020
0,10,VIX9D,63,GK,3,2.13,0.12,0.01,0.01,17.66***,0.0,0.0,1061
0,10,VIX9D,63,GK,5,2.13,0.12,0.01,0.01,18.01***,0.0,0.0,1061
0,10,VIX9D,63,GK,10,2.13,0.12,0.01,0.01,17.68***,0.0,0.0,1066
0,10,VIX9D,63,GK,21,2.15,0.13,0.01,0.01,16.91***,0.0,0.0,1061
0,10,VIX9D,63,GK,63,2.12,0.15,0.01,0.01,13.93***,0.0,0.0,1060
0,10,VIX9D,63,HV,3,2.12,0.15,0.01,0.01,14.02***,0.0,0.0,1036
0,10,VIX9D,63,HV,5,1.98,0.11,0.01,0.01,17.94***,0.0,0.0,1031
0,10,VIX9D,63,HV,10,1.93,0.11,0.01,0.01,16.95***,0.0,0.0,1033
0,10,VIX9D,63,HV,21,1.84,0.11,0.01,0.01,17.49***,0.0,0.0,1046
0,10,VIX9D,63,HV,63,1.79,0.1,0.01,0.01,17.96***,0.0,0.0,1033
0,10,VIX9D,63,YZ,3,1.89,0.11,0.01,0.01,16.62***,0.0,0.0,996
0,10,VIX9D,63,YZ,5,1.92,0.11,0.01,0.01,16.98***,0.0,0.0,1029
0,10,VIX9D,63,YZ,10,1.93,0.11,0.01,0.01,17.44***,0.0,0.0,1041
0,10,VIX9D,63,YZ,21,1.91,0.1,0.01,0.01,18.8***,0.0,0.0,1054
0,10,VIX9D,63,YZ,63,1.9,0.11,0.01,0.01,17.36***,0.0,0.0,1037
0,10,VIX9D,84,GK,3,2.12,0.12,0.01,0.01,18.22***,0.0,0.0,1067
0,10,VIX9D,84,GK,5,2.12,0.12,0.01,0.01,18.45***,0.0,0.0,1067
0,10,VIX9D,84,GK,10,2.11,0.11,0.01,0.01,18.65***,0.0,0.0,1073
0,10,VIX9D,84,GK,21,2.13,0.12,0.01,0.01,17.61***,0.0,0.0,1069
0,10,VIX9D,84,GK,63,2.1,0.13,0.01,0.01,15.92***,0.0,0.0,1069
0,10,VIX9D,84,HV,3,2.09,0.14,0.01,0.01,15.45***,0.0,0.0,1044
0,10,VIX9D,84,HV,5,2.0,0.11,0.01,0.01,17.51***,0.0,0.0,1039
0,10,VIX9D,84,HV,10,1.93,0.11,0.01,0.01,17.33***,0.0,0.0,1044
0,10,VIX9D,84,HV,21,1.88,0.11,0.01,0.01,17.89***,0.0,0.0,1053
0,10,VIX9D,84,HV,63,1.79,0.1,0.01,0.01,18.36***,0.0,0.0,1040
0,10,VIX9D,84,YZ,3,1.88,0.11,0.01,0.01,16.79***,0.0,0.0,998
0,10,VIX9D,84,YZ,5,1.93,0.11,0.01,0.01,17.65***,0.0,0.0,1034
0,10,VIX9D,84,YZ,10,1.94,0.11,0.01,0.01,17.69***,0.0,0.0,1050
0,10,VIX9D,84,YZ,21,1.92,0.11,0.01,0.01,18.01***,0.0,0.0,1057
0,10,VIX9D,84,YZ,63,1.92,0.1,0.01,0.01,18.54***,0.0,0.0,1044
0,10,VIX9D,126,GK,3,2.07,0.11,0.01,0.01,19.17***,0.0,0.0,1068
0,10,VIX9D,126,GK,5,2.08,0.11,0.01,0.01,19.25***,0.0,0.0,1066
0,10,VIX9D,126,GK,10,2.08,0.11,0.01,0.01,19.49***,0.0,0.0,1070
0,10,VIX9D,126,GK,21,2.09,0.11,0.01,0.01,19.17***,0.0,0.0,1069
0,10,VIX9D,126,GK,63,2.07,0.12,0.01,0.01,17.94***,0.0,0.0,1068
0,10,VIX9D,126,HV,3,2.05,0.12,0.01,0.01,17.32***,0.0,0.0,1040
0,10,VIX9D,126,HV,5,1.98,0.11,0.01,0.01,18.33***,0.0,0.0,1035
0,10,VIX9D,126,HV,10,1.92,0.11,0.01,0.01,18.1***,0.0,0.0,1038
0,10,VIX9D,126,HV,21,1.88,0.1,0.01,0.01,18.13***,0.0,0.0,1055
0,10,VIX9D,126,HV,63,1.82,0.1,0.01,0.01,18.65***,0.0,0.0,1039
0,10,VIX9D,126,YZ,3,1.87,0.11,0.01,0.01,17.13***,0.0,0.0,1004
0,10,VIX9D,126,YZ,5,1.92,0.11,0.01,0.01,18.24***,0.0,0.0,1032
0,10,VIX9D,126,YZ,10,1.93,0.1,0.01,0.01,18.77***,0.0,0.0,1047
0,10,VIX9D,126,YZ,21,1.93,0.1,0.01,0.01,18.55***,0.0,0.0,1059
0,10,VIX9D,126,YZ,63,1.91,0.1,0.01,0.01,19.6***,0.0,0.0,1043
0,10,VIX9D,252,GK,3,1.94,0.1,0.01,0.01,18.77***,0.0,0.0,1075
0,10,VIX9D,252,GK,5,1.94,0.1,0.01,0.01,18.86***,0.0,0.0,1074
0,10,VIX9D,252,GK,10,1.93,0.1,0.01,0.01,18.93***,0.0,0.0,1074
0,10,VIX9D,252,GK,21,1.94,0.1,0.01,0.01,18.87***,0.0,0.0,1077
0,10,VIX9D,252,GK,63,1.94,0.1,0.01,0.01,18.64***,0.0,0.0,1074
0,10,VIX9D,252,HV,3,1.91,0.11,0.01,0.01,18.06***,0.0,0.0,1056
0,10,VIX9D,252,HV,5,1.86,0.1,0.01,0.01,19.16***,0.0,0.0,1041
0,10,VIX9D,252,HV,10,1.84,0.1,0.01,0.01,17.67***,0.0,0.0,1044
0,10,VIX9D,252,HV,21,1.81,0.1,0.01,0.01,17.7***,0.0,0.0,1058
0,10,VIX9D,252,HV,63,1.78,0.1,0.01,0.01,17.32***,0.0,0.0,1044
0,10,VIX9D,252,YZ,3,1.77,0.1,0.01,0.01,17.93***,0.0,0.0,1014
0,10,VIX9D,252,YZ,5,1.83,0.1,0.01,0.01,18.12***,0.0,0.0,1039
0,10,VIX9D,252,YZ,10,1.84,0.1,0.01,0.01,18.03***,0.0,0.0,1052
0,10,VIX9D,252,YZ,21,1.85,0.1,0.01,0.01,18.17***,0.0,0.0,1064
0,10,VIX9D,252,YZ,63,1.85,0.1,0.01,0.01,17.9***,0.0,0.0,1049
1,0,VIX30D,21,GK,3,10.82,19.28,27.91,1.37,0.56,-0.69,-3.05,340
1,0,VIX30D,21,GK,5,10.76,17.14,16.89,0.53,0.63,-0.47,-2.58,302
1,0,VIX30D,21,GK,10,12.21,15.89,15.46,0.53,0.77,-0.25,-2.09,242
1,0,VIX30D,21,GK,21,5.73,15.23,16.79,0.65,0.38,-0.29,-2.03,222
1,0,VIX30D,21,GK,63,6.47,15.13,15.34,0.54,0.43,-0.25,-1.96,228
1,0,VIX30D,21,HV,3,22.75,21.95,16.59,0.51,1.04,-1.38,-3.74,423
1,0,VIX30D,21,HV,5,8.57,17.17,13.95,0.58,0.5,-0.66,-2.7,282
1,0,VIX30D,21,HV,10,2.22,14.17,15.91,0.94,0.16,-0.12,-1.76,178
1,0,VIX30D,21,HV,21,1.23,11.85,15.35,0.81,0.1,0.0,-0.07,117
1,0,VIX30D,21,HV,63,-1.7,11.97,16.67,1.26,-0.14,0.0,-0.06,102
1,0,VIX30D,21,YZ,3,1.36,12.9,16.72,0.54,0.11,0.0,-0.07,115
1,0,VIX30D,21,YZ,5,0.66,13.68,14.41,0.86,0.05,0.0,-0.08,121
1,0,VIX30D,21,YZ,10,-0.23,13.42,16.81,1.07,-0.02,0.0,-0.09,125
1,0,VIX30D,21,YZ,21,0.51,12.54,15.62,0.54,0.04,-0.02,-1.37,128
1,0,VIX30D,21,YZ,63,1.04,12.59,14.98,1.26,0.08,-0.02,-1.31,143
1,0,VIX30D,42,GK,3,12.95,19.01,25.5,0.75,0.68,-0.69,-3.07,358
1,0,VIX30D,42,GK,5,10.49,17.69,18.94,0.53,0.59,-0.54,-2.78,323
1,0,VIX30D,42,GK,10,11.27,16.81,17.21,0.53,0.67,-0.4,-2.44,276
1,0,VIX30D,42,GK,21,4.97,15.93,18.36,1.0,0.31,-0.43,-2.34,256
1,0,VIX30D,42,GK,63,5.01,14.55,15.43,0.48,0.34,-0.33,-1.94,232
1,0,VIX30D,42,HV,3,21.61,22.04,17.01,0.63,0.98,-1.68,-3.85,447
1,0,VIX30D,42,HV,5,9.37,17.57,14.09,0.65,0.53,-0.68,-2.9,305
1,0,VIX30D,42,HV,10,3.64,14.6,15.98,0.93,0.25,-0.28,-1.94,195
1,0,VIX30D,42,HV,21,2.24,12.67,15.62,1.66,0.18,-0.04,-1.45,141
1,0,VIX30D,42,HV,63,-1.76,12.06,16.94,1.12,-0.15,0.0,-0.06,112
1,0,VIX30D,42,YZ,3,2.36,12.82,16.01,0.48,0.18,0.0,-0.08,124
1,0,VIX30D,42,YZ,5,1.2,14.09,15.6,1.04,0.09,0.0,-0.09,135
1,0,VIX30D,42,YZ,10,0.46,13.99,17.49,0.78,0.03,0.0,-1.76,144
1,0,VIX30D,42,YZ,21,0.69,13.29,16.98,0.92,0.05,-0.05,-1.59,151
1,0,VIX30D,42,YZ,63,0.99,12.57,15.29,0.6,0.08,-0.02,-1.31,151
1,0,VIX30D,63,GK,3,12.76,18.9,24.51,0.73,0.68,-0.69,-3.15,357
1,0,VIX30D,63,GK,5,10.05,17.59,21.62,0.62,0.57,-0.5,-2.88,328
1,0,VIX30D,63,GK,10,10.86,16.8,17.85,0.65,0.65,-0.39,-2.58,282
1,0,VIX30D,63,GK,21,5.39,16.12,20.25,1.0,0.33,-0.41,-2.51,262
1,0,VIX30D,63,GK,63,4.65,14.32,15.92,0.48,0.32,-0.26,-2.0,232
1,0,VIX30D,63,HV,3,21.58,22.13,18.12,0.5,0.97,-1.93,-3.93,458
1,0,VIX30D,63,HV,5,10.43,17.47,15.79,0.64,0.6,-0.66,-2.95,310
1,0,VIX30D,63,HV,10,3.41,14.54,17.65,0.93,0.23,-0.27,-2.06,201
1,0,VIX30D,63,HV,21,1.83,12.81,15.46,1.02,0.14,-0.06,-1.58,147
1,0,VIX30D,63,HV,63,-2.49,11.54,16.5,1.22,-0.22,0.0,-1.2,114
1,0,VIX30D,63,YZ,3,1.57,12.51,16.19,0.48,0.13,-0.01,-1.57,130
1,0,VIX30D,63,YZ,5,0.55,13.91,16.56,0.84,0.04,0.0,-1.8,138
1,0,VIX30D,63,YZ,10,0.27,13.87,18.66,1.07,0.02,-0.08,-1.85,151
1,0,VIX30D,63,YZ,21,0.47,13.22,15.22,1.0,0.04,-0.08,-1.71,155
1,0,VIX30D,63,YZ,63,0.67,12.15,14.74,0.56,0.05,-0.05,-1.36,154
1,0,VIX30D,84,GK,3,11.36,18.67,28.87,1.37,0.61,-0.74,-3.22,359
1,0,VIX30D,84,GK,5,10.2,17.43,25.83,0.59,0.58,-0.66,-2.91,331
1,0,VIX30D,84,GK,10,10.17,16.95,22.07,0.64,0.6,-0.46,-2.7,278
1,0,VIX30D,84,GK,21,4.35,16.37,24.63,0.7,0.27,-0.55,-2.66,258
1,0,VIX30D,84,GK,63,2.5,14.6,21.83,0.48,0.17,-0.29,-2.17,233
1,0,VIX30D,84,HV,3,16.27,22.39,22.02,0.99,0.73,-2.01,-4.09,459
1,0,VIX30D,84,HV,5,9.28,17.56,20.45,0.87,0.53,-0.75,-3.06,311
