DTE,OTM,VIX TYPE,VIX MEMORY,ESTIMATOR,ESTIMATOR MEMORY,aRC,aSD,MD,MLD,IR,VaR,CVaR,N
5,5,VIX9D,42,YZ,10,4.79,0.82,0.52,0.12,5.84,-0.02,-0.12,177
5,5,VIX9D,42,YZ,21,5.04,0.93,0.51,0.13,5.44,-0.01,-0.13,176
5,5,VIX9D,42,YZ,63,4.78,0.91,0.52,0.12,5.25,-0.02,-0.13,182
5,5,VIX9D,63,GK,3,5.2,0.93,0.59,0.13,5.58,-0.02,-0.14,187
5,5,VIX9D,63,GK,5,5.12,0.93,0.59,0.13,5.49,-0.02,-0.14,187
5,5,VIX9D,63,GK,10,5.06,0.93,0.59,0.13,5.41,-0.02,-0.14,187
5,5,VIX9D,63,GK,21,5.24,0.93,0.59,0.13,5.62,-0.02,-0.14,187
5,5,VIX9D,63,GK,63,5.3,0.92,0.59,0.12,5.75,-0.02,-0.14,187
5,5,VIX9D,63,HV,3,5.04,0.93,0.59,0.13,5.43,-0.02,-0.14,186
5,5,VIX9D,63,HV,5,4.75,0.92,0.59,0.13,5.18,-0.02,-0.13,183
5,5,VIX9D,63,HV,10,4.93,0.85,0.59,0.12,5.79,-0.01,-0.12,185
5,5,VIX9D,63,HV,21,4.68,0.92,0.59,0.13,5.1,-0.01,-0.13,183
5,5,VIX9D,63,HV,63,4.53,0.91,0.59,0.13,4.97,-0.02,-0.14,187
5,5,VIX9D,63,YZ,3,4.21,0.82,0.59,0.1,5.15,-0.01,-0.1,177
5,5,VIX9D,63,YZ,5,4.47,0.84,0.59,0.13,5.31,-0.02,-0.12,179
5,5,VIX9D,63,YZ,10,4.65,0.87,0.59,0.13,5.35,-0.02,-0.12,182
5,5,VIX9D,63,YZ,21,4.7,0.92,0.59,0.14,5.12,-0.01,-0.13,181
5,5,VIX9D,63,YZ,63,4.83,0.68,0.43,0.13,7.15,-0.02,-0.1,187
5,5,VIX9D,84,GK,3,4.54,1.18,0.82,0.17,3.86,-0.01,-0.18,188
5,5,VIX9D,84,GK,5,4.42,1.18,0.81,0.17,3.74,-0.01,-0.18,189
5,5,VIX9D,84,GK,10,4.48,1.18,0.81,0.17,3.79,-0.01,-0.18,189
5,5,VIX9D,84,GK,21,4.55,1.18,0.81,0.17,3.85,-0.02,-0.18,189
5,5,VIX9D,84,GK,63,4.49,1.18,0.81,0.17,3.8,-0.02,-0.18,189
5,5,VIX9D,84,HV,3,4.35,1.17,0.73,0.16,3.73,-0.02,-0.18,188
5,5,VIX9D,84,HV,5,4.03,1.16,0.72,0.17,3.49,-0.01,-0.17,185
5,5,VIX9D,84,HV,10,4.26,0.9,0.62,0.13,4.75,-0.01,-0.14,187
5,5,VIX9D,84,HV,21,4.1,1.17,0.82,0.17,3.5,-0.01,-0.18,185
5,5,VIX9D,84,HV,63,3.92,1.17,0.81,0.17,3.35,-0.02,-0.18,188
5,5,VIX9D,84,YZ,3,3.93,0.84,0.63,0.13,4.67,-0.01,-0.11,178
5,5,VIX9D,84,YZ,5,4.14,0.91,0.62,0.14,4.54,-0.01,-0.13,180
5,5,VIX9D,84,YZ,10,4.13,1.01,0.62,0.17,4.09,-0.02,-0.15,183
5,5,VIX9D,84,YZ,21,4.02,1.18,0.82,0.17,3.42,-0.01,-0.18,183
5,5,VIX9D,84,YZ,63,3.69,1.16,0.81,0.18,3.18,-0.02,-0.18,189
5,5,VIX9D,126,GK,3,4.75,0.96,0.59,0.17,4.96,-0.02,-0.15,190
5,5,VIX9D,126,GK,5,4.72,0.96,0.59,0.17,4.92,-0.02,-0.16,190
5,5,VIX9D,126,GK,10,4.76,0.96,0.59,0.17,4.95,-0.02,-0.16,190
5,5,VIX9D,126,GK,21,4.84,0.96,0.59,0.17,5.06,-0.03,-0.15,190
5,5,VIX9D,126,GK,63,4.85,0.96,0.59,0.17,5.03,-0.03,-0.16,190
5,5,VIX9D,126,HV,3,4.54,0.95,0.56,0.16,4.8,-0.03,-0.15,190
5,5,VIX9D,126,HV,5,4.42,0.94,0.56,0.16,4.71,-0.02,-0.15,186
5,5,VIX9D,126,HV,10,4.29,0.93,0.56,0.18,4.59,-0.02,-0.15,189
5,5,VIX9D,126,HV,21,4.31,0.95,0.59,0.18,4.56,-0.02,-0.15,186
5,5,VIX9D,126,HV,63,4.21,0.95,0.59,0.18,4.45,-0.03,-0.15,190
5,5,VIX9D,126,YZ,3,4.06,0.75,0.56,0.13,5.41,-0.02,-0.1,179
5,5,VIX9D,126,YZ,5,4.37,0.81,0.56,0.15,5.4,-0.02,-0.12,184
5,5,VIX9D,126,YZ,10,4.31,0.89,0.56,0.18,4.82,-0.02,-0.14,183
5,5,VIX9D,126,YZ,21,4.45,0.95,0.59,0.18,4.68,-0.02,-0.15,184
5,5,VIX9D,126,YZ,63,4.27,0.93,0.56,0.17,4.61,-0.02,-0.14,190
5,5,VIX9D,252,GK,3,4.53,1.07,0.73,0.19,4.22,-0.03,-0.18,190
5,5,VIX9D,252,GK,5,4.55,1.07,0.72,0.19,4.24,-0.03,-0.18,190
5,5,VIX9D,252,GK,10,4.53,1.07,0.72,0.2,4.22,-0.03,-0.18,190
5,5,VIX9D,252,GK,21,4.58,1.07,0.72,0.2,4.29,-0.03,-0.18,190
5,5,VIX9D,252,GK,63,4.66,1.07,0.72,0.19,4.36,-0.03,-0.18,190
5,5,VIX9D,252,HV,3,4.36,1.05,0.61,0.19,4.16,-0.03,-0.17,190
5,5,VIX9D,252,HV,5,4.19,1.04,0.62,0.19,4.01,-0.03,-0.17,186
5,5,VIX9D,252,HV,10,4.43,0.9,0.54,0.18,4.93,-0.03,-0.15,188
5,5,VIX9D,252,HV,21,4.19,1.06,0.73,0.2,3.95,-0.01,-0.17,186
5,5,VIX9D,252,HV,63,3.91,1.06,0.72,0.21,3.71,-0.03,-0.18,190
5,5,VIX9D,252,YZ,3,4.09,0.77,0.54,0.13,5.31,-0.02,-0.12,181
5,5,VIX9D,252,YZ,5,4.48,0.81,0.54,0.11,5.54,-0.02,-0.13,184
5,5,VIX9D,252,YZ,10,4.33,0.96,0.55,0.2,4.53,-0.03,-0.16,184
5,5,VIX9D,252,YZ,21,4.27,1.05,0.65,0.19,4.07,-0.02,-0.17,183
5,5,VIX9D,252,YZ,63,3.91,1.06,0.72,0.25,3.69,-0.03,-0.18,190
5,10,VIX30D,21,GK,3,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,GK,5,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,GK,10,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,GK,21,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,GK,63,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,HV,3,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,HV,5,2.48,0.22,0.08,0.03,11.22,-0.01,-0.02,176
5,10,VIX30D,21,HV,10,2.48,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,HV,21,2.46,0.22,0.08,0.03,11.19,-0.01,-0.02,176
5,10,VIX30D,21,HV,63,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,21,YZ,3,2.48,0.22,0.08,0.03,11.2,-0.01,-0.02,175
5,10,VIX30D,21,YZ,5,2.44,0.22,0.08,0.04,11.15,-0.01,-0.02,176
5,10,VIX30D,21,YZ,10,2.41,0.22,0.08,0.04,11.11,-0.01,-0.02,176
5,10,VIX30D,21,YZ,21,2.45,0.22,0.08,0.03,11.33,-0.01,-0.02,176
5,10,VIX30D,21,YZ,63,2.5,0.22,0.08,0.03,11.31,-0.01,-0.02,176
5,10,VIX30D,42,GK,3,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,GK,5,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,GK,10,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,GK,21,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,GK,63,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,HV,3,2.33,0.23,0.13,0.03,10.08,0.0,-0.02,182
5,10,VIX30D,42,HV,5,2.3,0.23,0.13,0.03,9.98,0.0,-0.02,182
5,10,VIX30D,42,HV,10,2.32,0.23,0.13,0.03,10.06,0.0,-0.02,182
5,10,VIX30D,42,HV,21,2.3,0.23,0.13,0.04,10.01,0.0,-0.02,182
5,10,VIX30D,42,HV,63,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,42,YZ,3,2.3,0.23,0.13,0.04,9.97,0.0,-0.02,181
5,10,VIX30D,42,YZ,5,2.27,0.23,0.13,0.04,9.85,0.0,-0.02,182
5,10,VIX30D,42,YZ,10,2.3,0.23,0.13,0.04,9.97,0.0,-0.02,182
5,10,VIX30D,42,YZ,21,2.3,0.23,0.13,0.03,10.01,0.0,-0.02,182
5,10,VIX30D,42,YZ,63,2.33,0.23,0.13,0.03,10.12,0.0,-0.02,182
5,10,VIX30D,63,GK,3,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,GK,5,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,GK,10,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,GK,21,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,GK,63,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,HV,3,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,HV,5,2.24,0.23,0.15,0.06,9.61,0.0,-0.02,184
5,10,VIX30D,63,HV,10,2.24,0.23,0.15,0.07,9.61,0.0,-0.02,184
5,10,VIX30D,63,HV,21,2.23,0.23,0.15,0.06,9.57,0.0,-0.02,184
5,10,VIX30D,63,HV,63,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,63,YZ,3,2.21,0.23,0.15,0.07,9.51,0.0,-0.02,183
5,10,VIX30D,63,YZ,5,2.22,0.23,0.15,0.08,9.54,0.0,-0.02,183
5,10,VIX30D,63,YZ,10,2.22,0.23,0.15,0.08,9.51,0.0,-0.02,184
5,10,VIX30D,63,YZ,21,2.23,0.23,0.15,0.07,9.53,0.0,-0.02,184
5,10,VIX30D,63,YZ,63,2.25,0.23,0.15,0.06,9.66,0.0,-0.02,184
5,10,VIX30D,84,GK,3,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,GK,5,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,GK,10,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,GK,21,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,GK,63,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,HV,3,2.07,0.26,0.16,0.12,7.91,-0.01,-0.03,188
5,10,VIX30D,84,HV,5,2.05,0.26,0.16,0.12,7.84,-0.01,-0.03,188
5,10,VIX30D,84,HV,10,2.08,0.26,0.16,0.12,7.92,-0.01,-0.03,188
5,10,VIX30D,84,HV,21,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,HV,63,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,84,YZ,3,2.07,0.26,0.16,0.12,7.87,-0.01,-0.03,187
5,10,VIX30D,84,YZ,5,2.04,0.26,0.16,0.12,7.79,-0.01,-0.03,187
5,10,VIX30D,84,YZ,10,2.07,0.26,0.16,0.12,7.89,-0.01,-0.03,187
5,10,VIX30D,84,YZ,21,2.06,0.26,0.16,0.12,7.86,-0.01,-0.03,188
5,10,VIX30D,84,YZ,63,2.09,0.26,0.16,0.12,7.95,-0.01,-0.03,188
5,10,VIX30D,126,GK,3,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,GK,5,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,GK,10,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,GK,21,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,GK,63,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,HV,3,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,HV,5,2.19,0.22,0.14,0.06,9.89,0.0,-0.02,190
5,10,VIX30D,126,HV,10,2.2,0.22,0.14,0.06,9.9,0.0,-0.02,190
5,10,VIX30D,126,HV,21,2.2,0.22,0.14,0.07,9.89,0.0,-0.02,190
5,10,VIX30D,126,HV,63,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,126,YZ,3,2.19,0.22,0.14,0.06,9.82,0.0,-0.02,190
5,10,VIX30D,126,YZ,5,2.2,0.22,0.14,0.07,9.85,0.0,-0.02,189
5,10,VIX30D,126,YZ,10,2.19,0.22,0.14,0.08,9.84,0.0,-0.02,190
5,10,VIX30D,126,YZ,21,2.18,0.22,0.14,0.07,9.8,0.0,-0.02,190
5,10,VIX30D,126,YZ,63,2.21,0.22,0.14,0.06,9.94,0.0,-0.02,190
5,10,VIX30D,252,GK,3,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,GK,5,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,GK,10,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,GK,21,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,GK,63,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,HV,3,2.14,0.29,0.21,0.18,7.39,-0.01,-0.04,191
5,10,VIX30D,252,HV,5,2.13,0.29,0.21,0.18,7.35,-0.01,-0.04,190
5,10,VIX30D,252,HV,10,2.15,0.29,0.21,0.18,7.4,-0.01,-0.04,191
5,10,VIX30D,252,HV,21,2.14,0.29,0.21,0.19,7.37,-0.01,-0.04,191
5,10,VIX30D,252,HV,63,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX30D,252,YZ,3,2.13,0.29,0.21,0.18,7.36,-0.01,-0.04,190
5,10,VIX30D,252,YZ,5,2.14,0.29,0.21,0.19,7.38,-0.01,-0.04,190
5,10,VIX30D,252,YZ,10,2.14,0.29,0.21,0.19,7.37,-0.01,-0.04,190
5,10,VIX30D,252,YZ,21,2.13,0.29,0.21,0.19,7.34,-0.01,-0.04,191
5,10,VIX30D,252,YZ,63,2.15,0.29,0.21,0.18,7.42,-0.01,-0.04,191
5,10,VIX9D,21,GK,3,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,GK,5,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,GK,10,2.75,0.24,0.08,0.06,11.57,0.0,-0.02,178
5,10,VIX9D,21,GK,21,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,GK,63,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,HV,3,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,HV,5,2.77,0.24,0.08,0.06,11.56,0.0,-0.02,178
5,10,VIX9D,21,HV,10,2.77,0.24,0.08,0.06,11.63,0.0,-0.02,178
5,10,VIX9D,21,HV,21,2.76,0.24,0.08,0.06,11.54,0.0,-0.02,178
5,10,VIX9D,21,HV,63,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,21,YZ,3,2.7,0.24,0.08,0.06,11.31,0.0,-0.02,176
5,10,VIX9D,21,YZ,5,2.67,0.24,0.09,0.06,11.35,0.0,-0.02,178
5,10,VIX9D,21,YZ,10,2.7,0.24,0.08,0.06,11.43,0.0,-0.02,178
5,10,VIX9D,21,YZ,21,2.67,0.23,0.09,0.06,11.38,0.0,-0.02,178
5,10,VIX9D,21,YZ,63,2.79,0.24,0.08,0.06,11.62,0.0,-0.02,178
5,10,VIX9D,42,GK,3,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,GK,5,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,GK,10,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,GK,21,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,GK,63,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,HV,3,2.61,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,HV,5,2.6,0.26,0.14,0.06,10.11,0.0,-0.02,182
5,10,VIX9D,42,HV,10,2.62,0.26,0.14,0.06,10.17,0.0,-0.02,182
5,10,VIX9D,42,HV,21,2.61,0.26,0.14,0.06,10.14,0.0,-0.02,182
5,10,VIX9D,42,HV,63,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,42,YZ,3,2.53,0.26,0.14,0.07,9.88,0.0,-0.02,180
5,10,VIX9D,42,YZ,5,2.55,0.26,0.14,0.07,9.91,0.0,-0.02,181
5,10,VIX9D,42,YZ,10,2.6,0.26,0.14,0.06,10.07,0.0,-0.02,182
5,10,VIX9D,42,YZ,21,2.59,0.26,0.14,0.06,10.07,0.0,-0.02,182
5,10,VIX9D,42,YZ,63,2.63,0.26,0.14,0.06,10.19,0.0,-0.02,182
5,10,VIX9D,63,GK,3,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,GK,5,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,GK,10,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,GK,21,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,GK,63,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,HV,3,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,HV,5,2.39,0.26,0.16,0.08,9.31,0.0,-0.03,187
5,10,VIX9D,63,HV,10,2.44,0.26,0.16,0.08,9.46,0.0,-0.03,187
5,10,VIX9D,63,HV,21,2.44,0.26,0.16,0.08,9.46,0.0,-0.03,187
5,10,VIX9D,63,HV,63,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,63,YZ,3,2.37,0.26,0.16,0.08,9.25,0.0,-0.03,185
5,10,VIX9D,63,YZ,5,2.39,0.26,0.16,0.08,9.26,0.0,-0.03,186
5,10,VIX9D,63,YZ,10,2.43,0.26,0.16,0.08,9.41,0.0,-0.03,187
5,10,VIX9D,63,YZ,21,2.42,0.26,0.16,0.08,9.4,0.0,-0.03,187
5,10,VIX9D,63,YZ,63,2.45,0.26,0.16,0.08,9.5,0.0,-0.03,187
5,10,VIX9D,84,GK,3,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,GK,5,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,GK,10,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,GK,21,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,GK,63,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,HV,3,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,HV,5,2.31,0.26,0.17,0.08,8.86,0.0,-0.03,189
5,10,VIX9D,84,HV,10,2.35,0.26,0.17,0.08,8.97,0.0,-0.03,188
5,10,VIX9D,84,HV,21,2.32,0.26,0.17,0.08,8.86,0.0,-0.03,189
5,10,VIX9D,84,HV,63,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,84,YZ,3,2.3,0.26,0.17,0.08,8.81,0.0,-0.03,186
5,10,VIX9D,84,YZ,5,2.32,0.26,0.17,0.08,8.84,0.0,-0.03,186
5,10,VIX9D,84,YZ,10,2.34,0.26,0.17,0.08,8.92,0.0,-0.03,188
5,10,VIX9D,84,YZ,21,2.31,0.26,0.17,0.08,8.84,0.0,-0.03,189
5,10,VIX9D,84,YZ,63,2.35,0.26,0.17,0.08,8.99,0.0,-0.03,189
5,10,VIX9D,126,GK,3,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,GK,5,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,GK,10,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,GK,21,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,GK,63,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,HV,3,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,HV,5,2.36,0.24,0.15,0.06,9.96,0.0,-0.03,190
5,10,VIX9D,126,HV,10,2.38,0.24,0.15,0.07,10.0,0.0,-0.03,190
5,10,VIX9D,126,HV,21,2.38,0.24,0.15,0.07,10.0,0.0,-0.03,190
5,10,VIX9D,126,HV,63,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,126,YZ,3,2.37,0.24,0.15,0.07,9.94,0.0,-0.03,189
5,10,VIX9D,126,YZ,5,2.35,0.24,0.15,0.07,9.89,0.0,-0.03,188
5,10,VIX9D,126,YZ,10,2.36,0.24,0.15,0.07,9.93,0.0,-0.03,189
5,10,VIX9D,126,YZ,21,2.35,0.24,0.15,0.07,9.88,0.0,-0.03,190
5,10,VIX9D,126,YZ,63,2.38,0.24,0.15,0.06,10.02,0.0,-0.03,190
5,10,VIX9D,252,GK,3,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
5,10,VIX9D,252,GK,5,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
5,10,VIX9D,252,GK,10,2.41,0.24,0.15,0.08,9.83,-0.01,-0.03,190
5,10,VIX9D,252,GK,21,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
5,10,VIX9D,252,GK,63,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
5,10,VIX9D,252,HV,3,2.41,0.24,0.15,0.07,9.83,-0.01,-0.03,190
5,10,VIX9D,252,HV,5,2.39,0.24,0.15,0.07,9.77,-0.01,-0.03,190
5,10,VIX9D,252,HV,10,2.41,0.24,0.15,0.08,9.83,-0.01,-0.03,190
5,10,VIX9D,252,HV,21,2.39,0.24,0.15,0.08,9.75,-0.01,-0.03,190
5,10,VIX9D,252,HV,63,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
5,10,VIX9D,252,YZ,3,2.39,0.24,0.15,0.08,9.77,-0.01,-0.03,189
5,10,VIX9D,252,YZ,5,2.37,0.24,0.15,0.08,9.69,-0.01,-0.03,189
5,10,VIX9D,252,YZ,10,2.39,0.25,0.15,0.08,9.75,-0.01,-0.03,188
5,10,VIX9D,252,YZ,21,2.39,0.24,0.15,0.08,9.76,0.0,-0.03,190
5,10,VIX9D,252,YZ,63,2.41,0.24,0.15,0.07,9.85,-0.01,-0.03,190
